,STATION,MAE,MSE,MAPE,MDAPE,RMSE,R2,CORR
0,8.0,19.21190788398141,852.9427256850795,0.6157464144426166,28.192423083062412,29.20518319896452,0.8045042049605973,0.9019348221044582
1,9.0,12.847165326166765,389.4794822101784,0.41413018360494985,16.72025606302501,19.735234536487738,0.9152816695298038,0.9570575997703306
2,10.0,11.791302396267753,292.5955111453498,0.43170336963908057,16.611009249385766,17.105423442445083,0.9343838536729301,0.9685027364415412
3,11.0,13.426085994861554,468.28059703949236,0.3697668860897992,16.61442999390628,21.639791982352612,0.9040022442314596,0.9517569166586332
4,9.5,14.31911540031937,500.824579020025,0.45783671344411153,19.534529597344868,21.921408290062487,0.8895429930986977,0.9448130187437407
