,STATION,MAE,MSE,MAPE,MDAPE,RMSE,R2,CORR
0,8.0,19.507048926515605,893.1970473395627,0.5204185971043715,29.252562774932084,29.886402382012506,0.7952778520313378,0.8999806247113606
1,9.0,15.029488331931045,474.74350261726056,0.43342141896034414,22.542732616412152,21.788609469565987,0.8967353126920213,0.953900594868998
2,10.0,13.139982169616536,341.1444957603508,0.4020963898269772,20.298970899139945,18.470097340305244,0.9234964779026774,0.9644065501925732
3,11.0,16.63917350696972,619.9684121084646,0.42732485827095124,23.891473975776538,24.89916488777213,0.8729061665461681,0.9465231284665415
4,9.5,16.078923233758225,582.2633644564097,0.44581531604066105,23.99643506656518,23.761068519913966,0.8721039522930512,0.9412027245598683
