,STATION,MAE,MSE,MAPE,MDAPE,RMSE,R2,CORR
0,8.0,18.19968465169629,855.6849214774519,0.42207841267699886,25.5788281010083,29.25209259997397,0.8038756894337745,0.902865138211677
1,9.0,12.705940523089309,393.0857787904629,0.3125498992375657,17.880769120894836,19.826390967356183,0.9144972394393447,0.9584982123648291
2,10.0,11.273219155233386,293.69560120492247,0.2855617745418961,16.748683897168,17.137549451567526,0.934137152450347,0.9675856027000376
3,11.0,13.914018700699389,501.06279839529975,0.3043193322632221,18.710067799686303,22.384432054338564,0.8972818766159624,0.9528687509632126
4,9.5,14.023215757679592,510.8822749670343,0.33112735467992066,19.72958722968936,22.15011626830906,0.8874479894848573,0.945454426059939
