,STATION,MAE,MSE,MAPE,MDAPE,RMSE,R2,CORR
0,8.0,19.428437837308504,826.9890045214902,0.5993645450394487,28.913401499843328,28.757416513336,0.810452838087202,0.9008820654791975
1,9.0,13.934121980861761,446.7740189723,0.41781256526853766,17.436501585986385,21.13702956832629,0.9028191452602176,0.9528036542812637
2,10.0,12.93410146735858,334.19470564050687,0.45011174136115595,18.047649089886647,18.28099301571189,0.9250550064107227,0.9645207706695756
3,11.0,15.294275357327157,577.37470243154,0.3818166000215819,17.6994883249228,24.02862256625502,0.8816378982572233,0.9456592002620614
4,9.5,15.397734160714002,546.3331078914592,0.46227636292268104,20.52426012515979,23.0510154159073,0.8799912220038414,0.9409664226730245
