,STATION,MAE,MSE,MAPE,MDAPE,RMSE,R2,CORR
0,1.0,22.827231018688796,1252.1336730415865,0.7458899737875548,33.67796923121795,35.385500887250224,0.6723131409122705,0.8715403649359433
1,8.0,19.550250479514744,947.5457796106549,0.6338025905695778,28.588290678833477,30.78223155670581,0.782821038338265,0.8982827246941452
2,10.0,12.555113058982716,377.54711399632373,0.45655162062853993,17.214377749245497,19.430571633287677,0.9153329913354706,0.9604918296041677
3,11.0,10.308305875528804,298.77115966633113,0.34501262269283456,12.844721651796466,17.284998110104933,0.9387517633708125,0.9690615975218525
4,7.5,16.310225108178763,718.999431578724,0.5453142019196268,23.08133982777335,25.720825546837162,0.8273047334892047,0.9248441291890271
