,STATION,MAE,MSE,MAPE,MDAPE,RMSE,R2,CORR
0,10.0,19.617141136560022,1200.8193903230547,0.23296634161748317,17.440491739957977,34.65284101373298,0.7886113429036596,0.9105939542553931
1,12.0,16.475265281721526,573.6844113687496,0.3397876141118707,20.139472240976623,23.951709988406872,0.7920062345159588,0.9248375467201447
2,14.0,16.8131761814358,650.7182842585942,0.2504816723128365,18.170399317536244,25.50918039174513,0.7833531421206525,0.9034542862109773
3,15.0,15.4447297041319,597.3300906420794,0.21417628015084528,16.413036502401056,24.44033736759948,0.8518901825053266,0.9258661226606258
4,12.75,17.087578075962313,755.6380441481195,0.25935297704825894,18.040849950217975,27.138517190371118,0.8039652255113994,0.9161879774617852
