,STATION,MAE,MSE,MAPE,MDAPE,RMSE,R2,CORR
0,3.0,12.35442193277518,303.09159865739053,1826.2297487133703,111.4569370382051,17.409526089396877,-3.1927060012203228,0.3422592936964744
1,4.0,13.043845792650188,298.7531575637311,20633.18433455649,151.06876826181892,17.284477358709204,-3.8467212018210173,0.4848181280694957
2,5.0,13.105254184808379,311.6302758223892,7928.930476288883,152.86822827108048,17.65305287542042,-3.355618265118567,0.4170617412269239
3,10.0,11.93009006853474,275.95776809463644,3757.9888304384217,102.81423540825574,16.61197664622234,-2.7493601142473794,0.39996905572945296
4,11.0,13.759705294753676,339.26331483854744,25152.40958673383,168.6095766695804,18.419101900976266,-5.019859815790455,0.3679607959191167
5,12.0,12.718945082906355,291.47115230770873,7532.355761648471,134.71963536893895,17.072526242700835,-3.9739988765831615,0.441768857654937
6,7.5,12.818710392738089,303.3612112140673,11138.516456396579,136.92289683631327,17.408443518904324,-3.6897107124634836,0.40897297871606675
